OWNER_ID,AGE_GROUP,GENDER,DISTRICT,PRIMARY_BREED,SECONDARY_BREED,DOG_YEAR_OF_BIRTH,DOG_GENDER,DOG_COLOUR,DATASET_YEAR,UPDATE_TIME,BREED_TYPE
101660,81-90,m,2.0,Mischling klein,,2008,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
101666,21-30,w,9.0,Chihuahua,,2009,m,hellbraun/white,2017,2023-10-12 10:43:28,Kleinwüchsig
101667,41-50,w,9.0,Hovawart,,2010,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
101673,31-40,w,6.0,Sennenhund,,2010,w,tricolor,2017,2023-10-12 10:43:28,Rassentypenliste I
101674,61-70,m,2.0,Labrador Retriever,,2009,m,rot,2017,2023-10-12 10:43:28,Rassentypenliste I
101699,51-60,w,6.0,Jack Russel Terrier,,2003,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
101706,31-40,m,7.0,Australian Shepherd,,2003,w,black/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
101707,61-70,w,11.0,Dachshund,,2009,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
101708,41-50,m,4.0,Mischling klein,,2008,w,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
101729,61-70,w,11.0,Pekingese,,2007,w,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
101742,51-60,w,10.0,Rhodesian Ridgeback,,2009,m,hellbraun,2017,2023-10-12 10:43:28,Rassentypenliste I
101743,61-70,m,11.0,Malteser,,2009,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
101766,61-70,w,11.0,West Highland White Terrier,,2007,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
101766,61-70,w,11.0,Pudel,,2007,m,black,2017,2023-10-12 10:43:28,
101768,61-70,w,11.0,Münsterländer,Kooiker,2012,w,white/brown/black,2017,2023-10-12 10:43:28,Rassentypenliste I
101800,31-40,w,9.0,Cocker Spaniel,,2005,m,brown,2017,2023-10-12 10:43:28,Kleinwüchsig
101811,51-60,w,5.0,Beagle,,2010,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
101812,61-70,w,12.0,Border Collie,,2010,w,black/white,2017,2023-10-12 10:43:28,Rassentypenliste I
101822,31-40,w,6.0,Rhodesian Ridgeback,,2010,w,brown/rot,2017,2023-10-12 10:43:28,Rassentypenliste I
101832,61-70,w,7.0,Chihuahua,Pinscher,2003,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
101835,41-50,w,8.0,Welsh Terrier,,2010,m,brown/black,2017,2023-10-12 10:43:28,Kleinwüchsig
101836,21-30,w,11.0,Berner Sennenhund,Collie,2009,m,black/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
101836,21-30,w,11.0,Dogo Canario,,2012,m,dunkel gestromt,2017,2023-10-12 10:43:28,
101843,51-60,w,11.0,Chihuahua,,2007,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
101879,51-60,m,3.0,Mischling klein,,2016,w,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
101898,51-60,w,2.0,Husky,Greyhound,2008,w,beige,2017,2023-10-12 10:43:28,Rassentypenliste I
101926,31-40,w,11.0,Boston Terrier,,2014,m,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
101941,31-40,w,6.0,Chihuahua,,2009,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
101943,51-60,w,11.0,Griffon,,2009,w,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
101944,61-70,m,12.0,Podenco Ibicenco,,2007,w,rot/white,2017,2023-10-12 10:43:28,Rassentypenliste I
101952,61-70,m,3.0,Chihuahua,,2009,m,hellbraun,2017,2023-10-12 10:43:28,Kleinwüchsig
101960,31-40,w,4.0,Pudel,,2005,m,black,2017,2023-10-12 10:43:28,
102011,61-70,m,9.0,Pinscher,,2010,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102028,31-40,w,3.0,Podenco,Boxer,2010,w,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
102037,21-30,w,9.0,Pekingese,,2010,m,white/creme,2017,2023-10-12 10:43:28,Kleinwüchsig
102050,51-60,w,11.0,Mops,,2010,w,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
102060,41-50,w,12.0,Pudel,,2009,w,black,2017,2023-10-12 10:43:28,
102069,41-50,w,5.0,Bolonka Zwetna,,2009,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
102079,31-40,m,9.0,Jack Russel Terrier,,2007,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
102083,21-30,w,11.0,Beagle,,2009,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
102107,31-40,w,8.0,Dackel,Pinscher,2007,m,brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102116,51-60,w,3.0,Prager Rattler,Chihuahua,2010,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
102119,51-60,w,8.0,Mischling klein,,2011,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
102265,41-50,m,9.0,Cocker Spaniel,Appenzeller Sennenhund,2015,m,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102303,31-40,m,3.0,Mischling klein,,2009,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
102320,71-80,w,7.0,Mischling klein,,2002,m,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102321,71-80,w,7.0,Flat Coated Retriever,,2010,m,dunkelbraun,2017,2023-10-12 10:43:28,Rassentypenliste I
102325,31-40,w,3.0,Labrador Retriever,,2009,w,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
102326,41-50,w,9.0,Terrier,,2009,m,white/black,2017,2023-10-12 10:43:28,
102327,51-60,w,3.0,Mischling klein,,2015,w,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102330,71-80,m,7.0,Appenzeller,,2010,w,tricolor,2017,2023-10-12 10:43:28,Rassentypenliste I
102331,51-60,m,11.0,Zwergspitz,,2007,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
102340,61-70,w,12.0,Yorkshire Terrier,,2009,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102347,31-40,w,12.0,Yorkshire Terrier,,2010,w,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
102347,31-40,w,12.0,Yorkshire Terrier,,2010,w,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
102349,31-40,m,10.0,Labrador Retriever,,2010,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
102350,41-50,w,2.0,Griffon,,2008,w,black/white/beige,2017,2023-10-12 10:43:28,Rassentypenliste I
102354,31-40,w,2.0,Tibetan Spaniel,,2005,w,zobel,2017,2023-10-12 10:43:28,Kleinwüchsig
102378,31-40,w,9.0,Mops,,2006,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
102379,61-70,w,4.0,Mischling klein,,2010,w,white/beige,2017,2023-10-12 10:43:28,Kleinwüchsig
102395,41-50,w,12.0,Golden Retriever,,2006,w,golden,2017,2023-10-12 10:43:28,Rassentypenliste I
102398,61-70,w,2.0,Golden Retriever,,2010,w,golden,2017,2023-10-12 10:43:28,Rassentypenliste I
102398,61-70,w,2.0,Golden Retriever,,2011,m,golden,2017,2023-10-12 10:43:28,Rassentypenliste I
102402,71-80,m,7.0,Pinscher,,2009,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102407,41-50,w,4.0,Galgo Español,,2009,m,white/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
102409,51-60,w,3.0,Yorkshire Terrier,,2009,w,brown/black,2017,2023-10-12 10:43:28,Kleinwüchsig
102410,61-70,m,9.0,Mischling klein,,2003,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
102411,31-40,w,9.0,Rehpinscher,,2009,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
102458,71-80,w,11.0,Pekingese,,2007,m,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
102464,41-50,w,9.0,Mischling klein,,2008,w,grau/white/black,2017,2023-10-12 10:43:28,Kleinwüchsig
102474,51-60,m,11.0,Labrador Retriever,,2009,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
102579,51-60,m,8.0,Mops,,2010,m,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
102663,31-40,w,9.0,Mischling klein,,2014,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
102704,71-80,m,7.0,Portugiesischer Wasserhund,,2010,m,black/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
102705,41-50,w,7.0,Deutscher Boxer,,2010,m,gelb,2017,2023-10-12 10:43:28,Rassentypenliste I
102706,31-40,m,6.0,Boxer,,2010,m,gelb/white,2017,2023-10-12 10:43:28,Rassentypenliste I
102709,51-60,w,11.0,Pekingese,,2005,w,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102710,51-60,w,7.0,Berger des Pyrenées,,2010,w,grau,2017,2023-10-12 10:43:28,Rassentypenliste I
102717,41-50,w,11.0,Chihuahua,,2011,m,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102734,51-60,w,10.0,Flat Coated Retriever,,2009,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
102735,41-50,w,6.0,Französische Bulldogge,,2009,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
102757,31-40,m,2.0,Jack Russel Terrier,,2009,m,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102766,51-60,w,3.0,Chihuahua,,2007,w,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102766,51-60,w,3.0,Chihuahua,,2009,w,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102767,71-80,w,10.0,Dackel,Terrier,2006,m,black/brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102789,31-40,m,9.0,Malteser,,2008,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
102847,31-40,w,2.0,Labrador Retriever,,2009,w,hellbraun,2017,2023-10-12 10:43:28,Rassentypenliste I
102850,61-70,w,7.0,Hovawart,,2008,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
102866,41-50,m,6.0,Shar Pei,Eurasier,2012,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
102883,51-60,m,3.0,Lagotto Romagnolo,,2010,w,orange,2017,2023-10-12 10:43:28,Rassentypenliste I
102908,71-80,w,11.0,Mischling klein,,2006,w,grau/black,2017,2023-10-12 10:43:28,Kleinwüchsig
102913,61-70,w,3.0,Mischling klein,,2007,m,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
102914,31-40,w,12.0,Französische Bulldogge,,2010,w,braun gestromt,2017,2023-10-12 10:43:28,Kleinwüchsig
102916,61-70,w,8.0,Mischling klein,,2007,m,grau/white/beige,2017,2023-10-12 10:43:28,Kleinwüchsig
102925,31-40,m,9.0,Mischling klein,,2005,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
102929,41-50,m,7.0,Zwergdackel,,2010,w,brown,2017,2023-10-12 10:43:28,Kleinwüchsig
102933,41-50,w,9.0,Havaneser,,2010,m,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
103007,31-40,w,3.0,Norfolk Terrier,,2010,w,rot,2017,2023-10-12 10:43:28,Kleinwüchsig
103014,31-40,w,10.0,Niederlaufhund,,2004,w,dunkelbraun,2017,2023-10-12 10:43:28,Rassentypenliste I
103015,41-50,w,12.0,Bolonka Zwetna,,2009,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
103015,41-50,w,12.0,Bolonka Zwetna,,2013,m,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
103020,51-60,w,6.0,Airedale Terrier,,2010,w,black/tan,2017,2023-10-12 10:43:28,Rassentypenliste I
103021,51-60,w,3.0,Jack Russel Terrier,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103023,31-40,m,6.0,Jack Russel Terrier,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103040,41-50,m,11.0,Pekingese,,2011,m,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
103050,71-80,m,7.0,Labrador Retriever,,2010,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
103063,31-40,w,11.0,Yorkshire Terrier,,2014,m,brown/grau,2017,2023-10-12 10:43:28,Kleinwüchsig
103063,31-40,w,11.0,Shih Tzu,,2015,w,rot,2017,2023-10-12 10:43:28,Kleinwüchsig
103077,61-70,w,4.0,Coton de Tulear,,2010,m,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
103086,51-60,w,9.0,Bolonka Zwetna,,2010,m,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
103087,31-40,m,9.0,Mischling gross,,2007,w,black/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
103094,51-60,w,8.0,Bolonka Zwetna,,2012,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
103094,51-60,w,8.0,Bolonka Zwetna,,2010,m,creme,2017,2023-10-12 10:43:28,Kleinwüchsig
103118,31-40,w,7.0,Chihuahua,,2010,w,brown/beige,2017,2023-10-12 10:43:28,Kleinwüchsig
103132,31-40,m,4.0,Französische Bulldogge,,2010,w,dunkel gestromt,2017,2023-10-12 10:43:28,Kleinwüchsig
103146,51-60,w,10.0,Malteser,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103146,51-60,w,10.0,Malteser,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103149,41-50,w,2.0,Jack Russel Terrier,,2008,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
103149,41-50,w,2.0,Jack Russel Terrier,,2010,m,white/black,2017,2023-10-12 10:43:28,Kleinwüchsig
103186,51-60,m,2.0,Golden Retriever,,2007,w,blondfarben,2017,2023-10-12 10:43:28,Rassentypenliste I
103192,51-60,w,3.0,Zwergpudel,,2010,w,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
103197,61-70,w,2.0,Mischling klein,,2010,w,hellbraun,2017,2023-10-12 10:43:28,Kleinwüchsig
103203,71-80,m,10.0,Jack Russel Terrier,,2009,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
103207,81-90,m,7.0,Labrador Retriever,,2012,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
103219,51-60,w,4.0,Französische Bulldogge,,2005,w,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103260,51-60,w,2.0,Terrier,,2004,m,brown/beige,2017,2023-10-12 10:43:28,
103271,41-50,w,12.0,Chihuahua,,2010,m,brown,2017,2023-10-12 10:43:28,Kleinwüchsig
103272,51-60,m,1.0,Cocker Spaniel,,2003,w,rotbraun schimmel,2017,2023-10-12 10:43:28,Kleinwüchsig
103273,61-70,w,9.0,Barbet,,2010,w,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
103275,41-50,m,10.0,Magyar Viszla,,2010,m,gelb,2017,2023-10-12 10:43:28,Rassentypenliste I
103276,51-60,w,3.0,Lagotto Romagnolo,,2010,m,mehrfarbig,2017,2023-10-12 10:43:28,Rassentypenliste I
103332,61-70,w,2.0,Malteser,,2009,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103360,41-50,w,9.0,Mischling klein,,2010,m,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
103366,71-80,m,11.0,Deutscher Schäfer,,2014,w,black/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
103366,71-80,m,11.0,Dogo Argentino,,2016,m,white,2017,2023-10-12 10:43:28,Rassentypenliste I
103371,51-60,m,2.0,Zwergpudel,,2009,m,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
103393,31-40,w,2.0,Parson Jack Russell Terrier,,2010,w,white/rot,2017,2023-10-12 10:43:28,Kleinwüchsig
103421,61-70,w,11.0,Bolonka Zwetna,Shih Tzu,2006,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
103430,41-50,m,11.0,Mittelspitz,,2009,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103438,51-60,w,9.0,Sheltie,,2009,w,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
103460,41-50,w,10.0,Hirtenhund,,2010,w,white,2017,2023-10-12 10:43:28,Rassentypenliste I
103464,61-70,w,7.0,Zwergpudel,,2013,m,apricot,2017,2023-10-12 10:43:28,Kleinwüchsig
103471,31-40,w,11.0,Bolonka Zwetna,,2010,m,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103530,71-80,w,10.0,Mischling klein,,2006,m,hellbraun/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103535,31-40,w,3.0,Flat Coated Retriever,,2010,w,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
103585,51-60,w,11.0,Schäfer,Border Collie,2005,w,black/white,2017,2023-10-12 10:43:28,Rassentypenliste I
103585,51-60,w,11.0,Schäfer,Border Collie,2005,w,black/white,2017,2023-10-12 10:43:28,Rassentypenliste I
103603,51-60,w,7.0,Jack Russel Terrier,,2006,w,white/black,2017,2023-10-12 10:43:28,Kleinwüchsig
103609,41-50,w,7.0,West Highland White Terrier,,2010,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103616,71-80,m,10.0,Mischling klein,,2009,m,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
103617,51-60,w,10.0,Mischling klein,,2015,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103617,51-60,w,10.0,Dackel,Terrier,2013,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
103617,51-60,w,10.0,Dackel,,2009,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
103619,51-60,w,12.0,Chihuahua,,2010,m,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103619,51-60,w,12.0,Chihuahua,,2007,m,grau/brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103627,31-40,m,7.0,Deutscher Boxer,,2010,w,braun gestromt,2017,2023-10-12 10:43:28,Rassentypenliste I
103630,51-60,m,8.0,Chihuahua,,2007,w,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103651,51-60,m,9.0,Lagotto Romagnolo,,2010,m,orange,2017,2023-10-12 10:43:28,Rassentypenliste I
103662,71-80,w,7.0,Border Collie,,2009,m,black/white,2017,2023-10-12 10:43:28,Rassentypenliste I
103662,71-80,w,7.0,Segugio,,2013,w,black/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
103667,81-90,m,9.0,Pudel,Pekingese,2011,w,beige/black,2017,2023-10-12 10:43:28,
103689,41-50,w,12.0,West Highland White Terrier,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103690,41-50,w,9.0,Landseer,,2010,m,white/black,2017,2023-10-12 10:43:28,Rassentypenliste I
103724,61-70,w,7.0,Rauhaar Dackel,,2010,m,saufarben,2017,2023-10-12 10:43:28,Kleinwüchsig
103725,71-80,w,3.0,Mischling klein,,2002,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103807,41-50,w,11.0,Labrador Retriever,,2010,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
103809,61-70,w,9.0,Mischling klein,,2010,m,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
103811,41-50,w,8.0,Mischling gross,,2013,w,rot/white,2017,2023-10-12 10:43:28,Rassentypenliste I
103811,41-50,w,8.0,Mischling gross,,2011,m,tricolor,2017,2023-10-12 10:43:28,Rassentypenliste I
103845,51-60,w,3.0,Labrador Retriever,,2010,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
103847,31-40,w,7.0,West Highland White Terrier,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103850,41-50,w,2.0,Australian Shepherd,,2013,m,red merle,2017,2023-10-12 10:43:28,Rassentypenliste I
103850,41-50,w,2.0,Schäfer,,2013,w,beige/black,2017,2023-10-12 10:43:28,Rassentypenliste I
103850,41-50,w,2.0,Schäfer,,2013,w,beige/black,2017,2023-10-12 10:43:28,Rassentypenliste I
103854,71-80,m,7.0,West Highland White Terrier,,2010,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103881,81-90,w,10.0,Labrador Retriever,,2007,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
103885,51-60,w,11.0,Yorkshire Terrier,,2014,m,beige/brown/black,2017,2023-10-12 10:43:28,Kleinwüchsig
103885,51-60,w,11.0,Malteser,,2010,w,white,2017,2023-10-12 10:43:28,Kleinwüchsig
103890,61-70,m,6.0,Französische Bulldogge,,2013,m,fawn,2017,2023-10-12 10:43:28,Kleinwüchsig
103892,61-70,w,2.0,Airedale Terrier,,2010,m,black/tan,2017,2023-10-12 10:43:28,Rassentypenliste I
103896,41-50,m,11.0,Papillon,,2006,m,brown/white,2017,2023-10-12 10:43:28,Kleinwüchsig
103897,31-40,w,4.0,Cocker Spaniel,,2011,w,zobel,2017,2023-10-12 10:43:28,Kleinwüchsig
103897,31-40,w,4.0,English Cocker Spaniel,,2010,w,zobel,2017,2023-10-12 10:43:28,Kleinwüchsig
103910,61-70,w,7.0,Papillon,,2016,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
103963,41-50,w,12.0,Zwergpudel,,2007,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
103974,31-40,w,10.0,Zwergschnauzer,,2009,w,grau,2017,2023-10-12 10:43:28,Kleinwüchsig
103975,61-70,m,2.0,Berner Sennenhund,,2010,w,black/brown/white,2017,2023-10-12 10:43:28,Rassentypenliste I
103988,51-60,w,11.0,Foxterrier,,2009,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
104018,81-90,w,9.0,Chihuahua,,2010,w,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
104023,21-30,w,3.0,Chihuahua,,2010,w,white/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
104037,31-40,w,8.0,Kleinspitz,,2008,w,orange,2017,2023-10-12 10:43:28,Kleinwüchsig
104038,31-40,w,9.0,Malteser,,2006,m,white,2017,2023-10-12 10:43:28,Kleinwüchsig
104055,71-80,m,7.0,Golden Retriever,,2008,w,blondfarben,2017,2023-10-12 10:43:28,Rassentypenliste I
104056,31-40,m,10.0,Continental Bulldog,,2010,w,rot/white,2017,2023-10-12 10:43:28,Rassentypenliste I
104074,71-80,w,11.0,Schäfer,,2010,w,black/beige/grau,2017,2023-10-12 10:43:28,Rassentypenliste I
104074,71-80,w,11.0,Schäfer,,2010,w,black/beige/grau,2017,2023-10-12 10:43:28,Rassentypenliste I
104131,41-50,w,8.0,Mischling klein,,2001,w,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
104137,41-50,w,6.0,Flat Coated Retriever,,2010,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
104137,41-50,w,6.0,Mischling gross,,2007,w,white/brown,2017,2023-10-12 10:43:28,Rassentypenliste I
104140,61-70,m,4.0,Appenzeller Sennenhund,Jack Russel Terrier,2003,m,black/white,2017,2023-10-12 10:43:28,Rassentypenliste I
104214,51-60,m,8.0,Welsh Corgi,,2015,m,rot/white,2017,2023-10-12 10:43:28,Kleinwüchsig
104214,51-60,m,8.0,Welsh Corgi,,2006,w,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
104222,41-50,w,9.0,Border Terrier,,2013,w,red grizzle,2017,2023-10-12 10:43:28,Kleinwüchsig
104261,41-50,w,11.0,Yorkshire Terrier,,2010,m,hellbraun,2017,2023-10-12 10:43:28,Kleinwüchsig
104262,41-50,m,1.0,Mischling klein,,2004,w,black,2017,2023-10-12 10:43:28,Kleinwüchsig
104269,21-30,w,3.0,Golden Retriever,,2006,m,tricolor,2017,2023-10-12 10:43:28,Rassentypenliste I
104300,51-60,m,7.0,Mischling gross,,2010,w,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
104305,31-40,w,7.0,Zwergdackel,,2012,m,black/rot,2017,2023-10-12 10:43:28,Kleinwüchsig
104305,31-40,w,7.0,English Cocker Spaniel,,2010,w,braun schimmel,2017,2023-10-12 10:43:28,Kleinwüchsig
104319,51-60,w,12.0,Labrador Retriever,,2010,w,black,2017,2023-10-12 10:43:28,Rassentypenliste I
104322,51-60,m,10.0,Mischling gross,,2003,w,black/white,2017,2023-10-12 10:43:28,Rassentypenliste I
104405,41-50,w,5.0,Irish Terrier,,2004,m,rot,2017,2023-10-12 10:43:28,Rassentypenliste I
104406,41-50,m,9.0,Cocker Spaniel,,2004,w,golden,2017,2023-10-12 10:43:28,Kleinwüchsig
104427,31-40,w,11.0,Deutscher Pinscher,,2010,w,brown/rot,2017,2023-10-12 10:43:28,Rassentypenliste I
104433,41-50,w,6.0,Bolonka Zwetna,,2010,m,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
104435,31-40,m,10.0,Mops,,2007,m,beige/black,2017,2023-10-12 10:43:28,Kleinwüchsig
104441,41-50,w,2.0,Cocker Spaniel,,2010,m,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
104451,51-60,w,12.0,Yorkshire Terrier,,2010,m,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
104470,21-30,w,10.0,Jack Russel Terrier,,2015,m,brown/black,2017,2023-10-12 10:43:28,Kleinwüchsig
104543,71-80,w,7.0,Französische Bulldogge,,2010,w,gestromt,2017,2023-10-12 10:43:28,Kleinwüchsig
104568,71-80,w,7.0,Lhasa Apso,Malteser,2014,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
104641,41-50,w,11.0,Mops,,2010,w,beige,2017,2023-10-12 10:43:28,Kleinwüchsig
104643,51-60,w,9.0,Bolonka Zwetna,,2014,w,brown,2017,2023-10-12 10:43:28,Kleinwüchsig
104643,51-60,w,9.0,Foxterrier,,2010,m,tricolor,2017,2023-10-12 10:43:28,Kleinwüchsig
104651,51-60,w,6.0,Chihuahua,,2009,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
104651,51-60,w,6.0,Chihuahua,,2008,w,black/tan,2017,2023-10-12 10:43:28,Kleinwüchsig
104656,41-50,w,3.0,Samojede,,2010,m,white,2017,2023-10-12 10:43:28,Rassentypenliste I
104688,31-40,w,10.0,Mischling klein,,2010,w,brown/black,2017,2023-10-12 10:43:28,Kleinwüchsig
104705,51-60,w,8.0,Manchester Terrier,,2005,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
104706,41-50,w,7.0,Cocker Spaniel,,2010,w,blondfarben,2017,2023-10-12 10:43:28,Kleinwüchsig
104714,41-50,w,6.0,Labrador Retriever,,2013,w,blondfarben,2017,2023-10-12 10:43:28,Rassentypenliste I
104715,71-80,w,6.0,Pointer,,2009,w,white/orange,2017,2023-10-12 10:43:28,Rassentypenliste I
104733,51-60,m,9.0,Labrador Retriever,,2006,m,brown,2017,2023-10-12 10:43:28,Rassentypenliste I
104733,51-60,m,9.0,Labrador Retriever,,2009,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
104740,61-70,w,9.0,Tibetan Spaniel,,2010,w,sable,2017,2023-10-12 10:43:28,Kleinwüchsig
104750,61-70,w,10.0,Jack Russel Terrier,,2004,m,white/brown/black,2017,2023-10-12 10:43:28,Kleinwüchsig
104764,41-50,m,5.0,Shih Tzu,,2008,m,black/white,2017,2023-10-12 10:43:28,Kleinwüchsig
104765,71-80,w,7.0,Dackel,Yorkshire Terrier,2014,m,grau/beige,2017,2023-10-12 10:43:28,Kleinwüchsig
104776,61-70,w,10.0,Labradoodle,,2016,m,black,2017,2023-10-12 10:43:28,Rassentypenliste I
104776,61-70,w,10.0,Mischling klein,,2009,w,black/brown,2017,2023-10-12 10:43:28,Kleinwüchsig
104777,31-40,m,11.0,Mops,,2010,m,black,2017,2023-10-12 10:43:28,Kleinwüchsig
